checkpoint_id,family_key,share_code,upload_info_id,known_at,effective_date,trigger_type,is_critical,source_document,generation_rule_version,normalization_version,manifest_revision,supersedes_checkpoint_id,revision_reason,disposition,decision_method,evidence_raw,evidence_normalized,evidence_location,clause_sha256,predecessor_checkpoint_id,fund_type,equity_min_pct,equity_max_pct,parser_version,reviewer_version,failure_reason,primary_root_cause,root_cause_evidence,secondary_flags,stratum_status,stratum_era,alias_codes,synthetic_checkpoint,exact_metadata_match,family_metadata_document_count,relevant_candidate_count,pre_checkpoint_candidate_count,pre_checkpoint_parsed_clause_count,first_candidate_document,first_candidate_known_at,trace_status,official_absence_established,current_section_status,report_code,report_name,current_section_error,current_parser_status,current_parser_reason,current_clause
1609bcb0dd38a0e117ae3ce85b8611ff58a07c7b6724f687f7e51f11fe48a4c9,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,471693,2006-12-27,,TRANSFORMATION,True,163801_471693.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国基金暂停大额申购和转换入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
7d01619e3ab750ab246ba56dc42e27932e52ad293863d6429e4f59e303272c5f,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,470799,2007-04-27,,TRANSFORMATION,True,163801_470799.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国基金恢复正常申购和转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
b62ffe91d2bbca73235d31f1e2eaf851fdb949a050c6248dc69cd0abf3970454,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,470800,2007-06-27,,TRANSFORMATION,True,163801_470800.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国基金暂停大额申购和转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
68e968e90ef9e46072f9690fa192433f8335cb844e8f27893b637ee53d73b798,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468533,2009-08-01,,TRANSFORMATION,True,163801_468533.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于中银中国精选混合型开放式证券投资基金限制申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
ce3f192443ac1b310fbba8e9c07b07a0020521595d16e70d4bc9107fa96a229f,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468532,2009-08-15,,TRANSFORMATION,True,163801_468532.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于中银中国精选混合型开放式证券投资基金继续限制申购及转换转入业务的提示性公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
3e2ba73d966207ad4dbfa6c6f647bcddbb5aab07aa9bb1d72a2b62945df8595d,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468554,2009-08-20,,TRANSFORMATION,True,163801_468554.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于恢复中银中国精选混合型开放式证券投资基金正常申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
ff75c4023053d145c841d046b3cc1781bf22ab01d75d644e65eda331a73690b0,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,468555,2009-08-24,,TRANSFORMATION,True,163801_468555.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,中银基金管理有限公司关于恢复中银中国精选混合型开放式证券投资基金正常申购及转换转入业务的提示性公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
274f41d11a49767389d5a891e4e2d307a0c783d0c0deb3f72685c70ffdae26a6,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,365889,2015-05-13,,TRANSFORMATION,True,163801_365889.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金暂停申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
8df17155c7cc003c37a1a3fcf103e0e6cc0a66fff058c6fa3f5ae72da8b6287b,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,365887,2015-07-07,,TRANSFORMATION,True,163801_365887.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金恢复申购及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
e640d075f4bbb9fb35af9292a5ad23be393531e29a692a14320099ac3125160b,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,180416,2018-04-16,,TRANSFORMATION,True,163801_180416.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金暂停大额申购、定期定额投资及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
6fa8284dbb162df6a3f95ee1e8e2a05aa657cc1c3e4e8c6f5c9664d9f0317625,中银基金管理有限公司|中银中国精选混合(LOF)-,163801,180443,2018-11-12,,TRANSFORMATION,True,163801_180443.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于中银中国精选混合型开放式证券投资基金暂停大额申购、定期定额投资及转换转入业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
91fa9e44ac630e9b6a673ed1d15fca7ba845b9e7b25ab0e3452c521597d8a514,光大保德信基金管理有限公司|光大保德信鼎鑫灵活配置混合-,001464,333823,2015-06-12,,TRANSFORMATION,True,001464_333823.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,清盘,2013_2019,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于对通过网上直销平台（包括移动终端平台）进行光大保德信鼎鑫灵活配置混合型证券投资基金的申购、定期定额投资和基金转换实行费率优惠的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
98aee4889790540b46caf39b6b3a119e5b98c87b7ca18255154591479846a4d7,光大保德信基金管理有限公司|光大保德信鼎鑫灵活配置混合-,001464,333824,2015-06-12,,TRANSFORMATION,True,001464_333824.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,清盘,2013_2019,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,光大保德信鼎鑫灵活配置混合型证券投资基金基金开放日常申购（赎回、转换、定期定额投资）业务公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
fbf4bbd52b7fe73842f70ec17519551d5208a0102958fc6782d3a2ab974fb16f,光大保德信基金管理有限公司|光大保德信鼎鑫灵活配置混合-,001464,333807,2015-06-29,,TRANSFORMATION,True,001464_333807.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,清盘,2013_2019,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,光大保德信鼎鑫灵活配置混合型证券投资基金暂停（大额）申购、转换转入、定期定额投资的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
67209362d1193fe20f93f4b1a2495373b7b9a09e91fee93f1856ad8c3733cad5,兴证全球基金管理有限公司|兴全商业模式优选混合(LOF)-,163415,256799,2013-01-29,,TRANSFORMATION,True,163415_256799.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,兴全商业模式优选股票型证券投资基金（LOF）基金开放日常申购、赎回、转换及定投业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
2d2910a59e58e323fee32b53f25ceea79cb4858e62ec114072bf7b8ba0128bde,兴证全球基金管理有限公司|兴全商业模式优选混合(LOF)-,163415,61987,2018-05-14,,TRANSFORMATION,True,163415_61987.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于兴全商业模式优选混合型基金（LOF）暂停接受十万元以上申购、转换转入申请的公告 ,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
06dc24b5eb59c6e39c3f18dce83c901478680dab30498c3a2db31c1b941825be,兴证全球基金管理有限公司|兴全商业模式优选混合(LOF)-,163415,61914,2018-06-08,,TRANSFORMATION,True,163415_61914.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于恢复接受兴全商业模式优选混合型证券投资基金（LOF）十万元以上申购和转换转入申请的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
26f35e9b4b38e2801f3e8c973e9e6d315522ef5a515b1230909e16bbd175fce7,兴证全球基金管理有限公司|兴全趋势投资混合(LOF),163402,61913,2018-09-27,,TRANSFORMATION,True,163402_61913.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,存续,pre2013,163402,False,True,152,152,113,0,163402_310204.pdf,2005-09-15,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于恢复接受兴全趋势投资混合型证券投资基金（LOF）一百万元以上申购和转换转入申请的公告 ,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
90212b3cc69a92d90182377db106f9cd1b76edde9e4ea6ac97aa2a6ff39ad1b8,南方基金管理股份有限公司|南方荣安定开混合-,003610,239526,2017-11-17,,TRANSFORMATION,True,003610_239526.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,清盘,2013_2019,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,南方荣安定期开放混合型证券投资基金开放申购、赎回及转换业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
650c95d53c927ef80cd9a049b0f73e33107568697ef482562060d921d17d1fd9,南方基金管理股份有限公司|南方荣安定开混合-,003610,238596,2018-11-20,,TRANSFORMATION,True,003610_238596.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,清盘,2013_2019,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,南方荣安定期开放混合型证券投资基金开放申购、赎回及转换业务的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
9186c8d2abd0f9d268a24fe7681f2b70633bdbeb5cc935bb2d783d78e19dc836,国泰基金管理有限公司|国泰估值优势混合(LOF)-进取,160212,295538,2013-01-18,,TRANSFORMATION,True,160212_295538.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,清盘,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于国泰估值优势可分离交易股票型证券投资基金封闭期届满与基金份额转换的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
c11cb9916391e78860930a4087ddd472e89564d45678dbf7384bd3dae88f2c02,国泰基金管理有限公司|国泰估值优势混合(LOF)-进取,160212,295553,2013-02-06,,TRANSFORMATION,True,160212_295553.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,清盘,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,关于国泰估值优势可分离交易股票型证券投资基金封闭期届满与基金份额转换的提示性公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
b28f75512d0a700fd6d25217c8291d2208c48ce0cc2dabfc81ad95a6e0e5f772,国泰基金管理有限公司|国泰估值优势混合(LOF)-进取,160212,295562,2013-02-21,,TRANSFORMATION,True,160212_295562.pdf,2,1,1,,,UNRESOLVED,,,,,,,,,,,,SECTION_EXTRACTION_FAILED,UNDETERMINED_SECTION_VS_SEMANTICS,Combined extractor/parser reported no equity constraint; cache lacks full section/text diagnostics,ADJUDICATION_INPUT_HAS_NO_CLAUSE,清盘,pre2013,,False,True,0,0,0,0,,,LOCAL_AUTOMATED_TRACE;LEGAL_HUMAN_REVIEW_PENDING,False,failure,FC900090,国泰估值优势可分离交易股票型证券投资基金封闭期届满基金份额转换结果的公告,No explicit equity allocation constraint found,failure,No explicit equity allocation constraint found,
